Unix Timestamp,Date,Symbol,Open,High,Low,Close,Volume DOG,Volume EUSD
1504137600,31/08/2017,DOGEUSD,0.002119,0.00223,0.001963,0.0021,1108022080,2328124.75
1504051200,30/08/2017,DOGEUSD,0.001891,0.002333,0.001777,0.002119,1278450040,2521439.98
1503964800,29/08/2017,DOGEUSD,0.001794,0.00195,0.001777,0.001891,434876230,827185.56
1503878400,28/08/2017,DOGEUSD,0.001755,0.00184,0.001703,0.001794,46594550,82806.25
1503792000,27/08/2017,DOGEUSD,0.001752,0.001808,0.00171,0.001755,2009210,3543.31
1503705600,26/08/2017,DOGEUSD,0.001724,0.001799,0.001644,0.001752,1731260,2973.6
1503619200,25/08/2017,DOGEUSD,0.001805,0.001844,0.00169,0.001724,2251230,4005.55
1503532800,24/08/2017,DOGEUSD,0.001702,0.001823,0.001661,0.001805,1680320,2960.74
1503446400,23/08/2017,DOGEUSD,0.001699,0.001784,0.00164,0.001702,1778150,3060.52
1503360000,22/08/2017,DOGEUSD,0.001687,0.001745,0.001498,0.001699,2028460,3351.15
1503273600,21/08/2017,DOGEUSD,0.001682,0.001745,0.001629,0.001687,1908650,3205.42
1503187200,20/08/2017,DOGEUSD,0.001661,0.001725,0.001593,0.001682,1604750,2669.86
1503100800,19/08/2017,DOGEUSD,0.001653,0.001743,0.001569,0.001661,1688150,2798.95
1503014400,18/08/2017,DOGEUSD,0.001696,0.001764,0.001581,0.001653,2562970,4270.48
1502928000,17/08/2017,DOGEUSD,0.001766,0.001846,0.001576,0.001696,2243520,3843.61
1502841600,16/08/2017,DOGEUSD,0.001699,0.001874,0.001647,0.001766,2122440,3669.62
1502755200,15/08/2017,DOGEUSD,0.001754,0.001846,0.001565,0.001699,2155650,3699.36
1502668800,14/08/2017,DOGEUSD,0.001779,0.001913,0.00167,0.001754,3335460,5853.21
1502582400,13/08/2017,DOGEUSD,0.001854,0.001888,0.001405,0.001779,2372070,4179.05
1502496000,12/08/2017,DOGEUSD,0.001871,0.001998,0.001745,0.001854,1998940,3742.8
1502409600,11/08/2017,DOGEUSD,0.001935,0.001998,0.001796,0.001871,2107290,3893.72
1502323200,10/08/2017,DOGEUSD,0.001915,0.002181,0.001814,0.001935,2031040,3965.6
1502236800,09/08/2017,DOGEUSD,0.001965,0.001993,0.001853,0.001915,1773740,3407.32
1502150400,08/08/2017,DOGEUSD,0.001948,0.00202,0.001893,0.001965,2346580,4589.46
1502064000,07/08/2017,DOGEUSD,0.001936,0.002061,0.00187,0.001948,2218840,4327.44
1501977600,06/08/2017,DOGEUSD,0.002068,0.002161,0.001931,0.001936,1339170,2675.12
1501891200,05/08/2017,DOGEUSD,0.001819,0.002129,0.00176,0.002068,2107440,4104.61
1501804800,04/08/2017,DOGEUSD,0.001763,0.001837,0.001676,0.001819,1671380,2976.14
1501718400,03/08/2017,DOGEUSD,0.001846,0.001901,0.0015,0.001763,1681410,2915.52
1501632000,02/08/2017,DOGEUSD,0.001781,0.002108,0.001676,0.001846,2172130,3940.75
1501545600,01/08/2017,DOGEUSD,0.001674,0.001853,0.001607,0.001781,2011290,3464.78
1501459200,31/07/2017,DOGEUSD,0.001686,0.001819,0.001592,0.001674,1696710,2839.32
1501372800,30/07/2017,DOGEUSD,0.001744,0.001778,0.00168,0.001686,1233610,2117.74
1501286400,29/07/2017,DOGEUSD,0.001767,0.001845,0.001599,0.001744,1513230,2571.53
1501200000,28/07/2017,DOGEUSD,0.001842,0.001852,0.001672,0.001767,1893680,3338.94
1501113600,27/07/2017,DOGEUSD,0.001783,0.001941,0.001744,0.001842,1942920,3465.75
1501027200,26/07/2017,DOGEUSD,0.001759,0.001868,0.00165,0.001783,378330,659.46
1500940800,25/07/2017,DOGEUSD,0.002025,0.002037,0.001681,0.001759,2008090,3615.15
1500854400,24/07/2017,DOGEUSD,0.002007,0.002048,0.001949,0.002025,799850,1601.74
1500768000,23/07/2017,DOGEUSD,0.002093,0.002225,0.001965,0.002007,682630,1410.93
1500681600,22/07/2017,DOGEUSD,0.001949,0.002112,0.001949,0.002093,300950,612
1500595200,21/07/2017,DOGEUSD,0.001872,0.001969,0.001854,0.001949,375760,715.43
1500508800,20/07/2017,DOGEUSD,0.001637,0.001996,0.001628,0.001872,1481600,2614.9
1500422400,19/07/2017,DOGEUSD,0.001802,0.002006,0.001589,0.001637,860350,1525.96
1500336000,18/07/2017,DOGEUSD,0.001563,0.002133,0.00143,0.001802,1202650,1921.23
1500249600,17/07/2017,DOGEUSD,0.001305,0.001564,0.001293,0.001563,2776150,3854.06
1500163200,16/07/2017,DOGEUSD,0.001466,0.00158,0.001251,0.001305,5467760,7306.82
1500076800,15/07/2017,DOGEUSD,0.001661,0.001661,0.001446,0.001466,2944530,4513.21
1499990400,14/07/2017,DOGEUSD,0.001783,0.001836,0.001545,0.001661,4270250,7356.21
1499904000,13/07/2017,DOGEUSD,0.001848,0.002051,0.001719,0.001783,3025310,5512.68
1499817600,12/07/2017,DOGEUSD,0.002197,0.002197,0.00174,0.001848,2545610,4672.64
1499731200,11/07/2017,DOGEUSD,0.00218,0.00218,0.00218,0.00218,0,0
1499644800,10/07/2017,DOGEUSD,0.002284,0.002333,0.002169,0.00218,1676300,3802.11
1499558400,09/07/2017,DOGEUSD,0.002351,0.002459,0.002264,0.002284,1979670,4651.25
1499472000,08/07/2017,DOGEUSD,0.002382,0.002487,0.002166,0.002351,1495090,3453.24
1499385600,07/07/2017,DOGEUSD,0.002688,0.002688,0.002359,0.002382,2369780,5855.96
1499299200,06/07/2017,DOGEUSD,0.00265,0.002764,0.002567,0.002688,3766130,10014.58
1499212800,05/07/2017,DOGEUSD,0.002525,0.00272,0.002369,0.00265,3329060,8406.82
1499126400,04/07/2017,DOGEUSD,0.002502,0.002682,0.002435,0.002525,3724670,9526.02
1499040000,03/07/2017,DOGEUSD,0.00246,0.002552,0.002165,0.002502,2540230,6183.42
1498953600,02/07/2017,DOGEUSD,0.002239,0.002545,0.00213,0.00246,2323860,5245.76
1498867200,01/07/2017,DOGEUSD,0.002555,0.00256,0.002071,0.002239,2986950,6999.9
1498780800,30/06/2017,DOGEUSD,0.002534,0.002795,0.002431,0.002555,2837680,7192.48
1498694400,29/06/2017,DOGEUSD,0.0028,0.00282,0.002418,0.002534,2272280,5982.91
1498608000,28/06/2017,DOGEUSD,0.002534,0.002832,0.002395,0.0028,1283460,3363.23
1498521600,27/06/2017,DOGEUSD,0.002516,0.002652,0.002065,0.002534,844710,2010.9
1498435200,26/06/2017,DOGEUSD,0.002573,0.002886,0.002197,0.002516,461820,1194.87
1498348800,25/06/2017,DOGEUSD,0.0029,0.003265,0.002254,0.002573,670470,1942.83
1498262400,24/06/2017,DOGEUSD,0.003074,0.003187,0.002689,0.0029,1131350,3410.67
1498176000,23/06/2017,DOGEUSD,0.002987,0.00322,0.002918,0.003074,1021380,3123.38
1498089600,22/06/2017,DOGEUSD,0.002963,0.003179,0.002849,0.002987,2586200,7624.53
1498003200,21/06/2017,DOGEUSD,0.003104,0.003235,0.002822,0.002963,1168060,3500.92
1497916800,20/06/2017,DOGEUSD,0.003168,0.003235,0.003035,0.003104,1186710,3725.39
1497830400,19/06/2017,DOGEUSD,0.002994,0.003316,0.002928,0.003168,1701290,5196.8
1497744000,18/06/2017,DOGEUSD,0.003246,0.003294,0.002867,0.002994,1734290,5374.16
1497657600,17/06/2017,DOGEUSD,0.003058,0.003355,0.00293,0.003246,1588440,4985.64
1497571200,16/06/2017,DOGEUSD,0.002936,0.0032,0.002634,0.003058,2114600,6155.16
1497484800,15/06/2017,DOGEUSD,0.002824,0.003083,0.0023,0.002936,1243930,3360.4
1497398400,14/06/2017,DOGEUSD,0.003187,0.003384,0.002604,0.002824,1039050,3220.85
1497312000,13/06/2017,DOGEUSD,0.00299,0.003408,0.0028,0.003187,652970,2079.47
1497225600,12/06/2017,DOGEUSD,0.003454,0.003479,0.002464,0.00299,691880,2187.23
1497139200,11/06/2017,DOGEUSD,0.003278,0.003563,0.003195,0.003454,696260,2353.93
1497052800,10/06/2017,DOGEUSD,0.003426,0.003591,0.00313,0.003278,641350,2149.77
1496966400,09/06/2017,DOGEUSD,0.003431,0.003752,0.00329,0.003426,979570,3412.77
1496880000,08/06/2017,DOGEUSD,0.00325,0.003511,0.003055,0.003431,441240,1484.04
1496793600,07/06/2017,DOGEUSD,0.003617,0.00395,0.003132,0.00325,391850,1376.69
1496707200,06/06/2017,DOGEUSD,0.003718,0.0983,0.003152,0.003617,604030,4142.16
1496620800,05/06/2017,DOGEUSD,0.00377,0.003825,0.002923,0.003718,1378090,4581.54
1496534400,04/06/2017,DOGEUSD,0.003213,0.00377,0.002544,0.00377,1703760,5362.02
1496448000,03/06/2017,DOGEUSD,0.002803,0.003398,0.002655,0.003213,1248350,3485.31
1496361600,02/06/2017,DOGEUSD,0.0001,0.2,0.0001,0.002803,123520,356.15
